t (s),Vnoisy raw(cm/s)
17.322,31.11708932
17.323,31.1325755
17.324,31.14805392
17.325,31.16352462
17.326,34.17898757
17.327,31.1944428
17.328,31.20989031
17.329,31.22533009
17.33,32.24076215
17.331,31.2561865
17.332,31.27160314
17.333,31.28701207
17.334,31.3024133
17.335,31.31780684
17.336,34.33319267
17.337,31.34857082
17.338,31.36394128
17.339,31.37930405
17.34,31.39465915
17.341,31.41000657
17.342,31.42534632
17.343,32.4406784
17.344,34.45600281
17.345,31.47131957
17.346,31.48662867
17.347,31.50193012
17.348,34.51722391
17.349,33.53251007
17.35,34.54778858
17.351,31.56305945
17.352,31.57832269
17.353,32.59357831
17.354,34.60882629
17.355,31.62406665
17.356,31.6392994
17.357,33.65452453
17.358,32.66974205
17.359,33.68495196
17.36,31.70015427
17.361,31.71534898
17.362,31.7305361
17.363,31.74571562
17.364,31.76088756
17.365,31.77605191
17.366,31.79120868
17.367,34.80635788
17.368,31.8214995
17.369,31.83663355
17.37,33.85176004
17.371,33.86687897
17.372,31.88199034
17.373,31.89709415
17.374,33.91219042
17.375,32.92727914
17.376,31.94236031
17.377,32.95743395
17.378,32.97250005
17.379,31.98755863
17.38,32.00260967
17.381,32.01765319
17.382,32.03268919
17.383,32.04771768
17.384,34.06273865
17.385,35.07775211
17.386,32.09275807
17.387,32.10775653
17.388,34.12274749
17.389,34.13773096
17.39,32.15270694
17.391,32.16767543
17.392,34.18263644
17.393,32.19758997
17.394,32.21253602
17.395,32.2274746
17.396,35.24240572
17.397,32.25732937
17.398,32.27224557
17.399,32.2871543
17.4,35.30205559
17.401,32.31694942
17.402,32.33183581
17.403,32.34671476
17.404,33.36158627
17.405,33.37645035
17.406,32.391307
17.407,32.40615622
17.408,32.42099802
17.409,32.4358324
17.41,35.45065936
17.411,35.46547891
17.412,32.48029106
17.413,32.4950958
17.414,33.50989313
17.415,33.52468308
17.416,34.53946563
17.417,32.55424079
17.418,32.56900856
17.419,32.58376895
17.42,32.59852197
17.421,32.61326761
17.422,32.62800587
17.423,32.64273678
17.424,32.65746031
17.425,32.67217649
17.426,32.68688531
17.427,32.70158678
17.428,34.7162809
17.429,32.73096767
17.43,32.74564711
17.431,32.7603192
17.432,33.77498396
17.433,35.78964139
17.434,32.8042915
17.435,34.81893428
17.436,32.83356974
17.437,34.84819788
17.438,35.86281871
17.439,35.87743224
17.44,32.89203846
17.441,32.90663737
17.442,32.92122899
17.443,32.93581332
17.444,33.95039036
17.445,32.96496011
17.446,33.97952257
17.447,33.99407776
17.448,33.00862567
17.449,33.02316631
17.45,33.03769968
17.451,33.05222578
17.452,33.06674463
17.453,35.08125621
17.454,34.09576055
17.455,33.11025763
17.456,33.12474746
17.457,33.13923006
17.458,33.15370541
17.459,35.16817352
17.46,33.18263441
17.461,33.19708807
17.462,33.2115345
17.463,33.22597371
17.464,33.2404057
17.465,33.25483048
17.466,33.26924804
17.467,34.2836584
17.468,33.29806156
17.469,33.31245752
17.47,33.32684628
17.471,35.34122784
17.472,33.35560222
17.473,36.36996942
17.474,34.38432943
17.475,33.39868226
17.476,33.41302792
17.477,36.42736641
17.478,36.44169773
17.479,33.45602189
17.48,34.47033888
17.481,33.48464872
17.482,36.49895141
17.483,33.51324695
17.484,33.52753534
17.485,33.54181659
17.486,33.5560907
17.487,33.57035767
17.488,33.58461751
17.489,33.59887023
17.49,33.61311582
17.491,33.62735429
17.492,33.64158564
17.493,36.65580988
17.494,33.670027
17.495,33.68423702
17.496,33.69843994
17.497,33.71263576
17.498,33.72682448
17.499,36.74100611
17.5,34.75518065
17.501,35.7693481
17.502,35.78350848
17.503,36.79766177
17.504,36.81180799
17.505,36.82594714
17.506,36.84007922
17.507,33.85420423
17.508,35.86832219
17.509,33.88243309
17.51,36.89653693
17.511,33.91063372
17.512,33.92472347
17.513,33.93880618
17.514,35.95288184
17.515,33.96695047
17.516,35.98101207
17.517,33.99506663
17.518,36.00911417
17.519,34.02315469
17.52,35.03718819
17.521,37.05121468
17.522,35.06523415
17.523,36.07924662
17.524,36.09325208
17.525,34.10725054
17.526,36.12124201
17.527,36.13522648
17.528,34.14920396
17.529,36.16317445
17.53,37.17713796
17.531,34.19109448
17.532,35.20504404
17.533,34.21898662
17.534,34.23292223
17.535,34.24685087
17.536,37.26077255
17.537,34.27468727
17.538,34.28859504
17.539,34.30249585
17.54,34.31638972
17.541,34.33027664
17.542,34.34415661
17.543,36.35802965
17.544,34.37189576
17.545,34.38575493
17.546,34.39960718
17.547,34.4134525
17.548,34.4272909
17.549,34.44112239
17.55,35.45494695
17.551,34.46876461
17.552,34.48257537
17.553,37.49637921
17.554,37.51017616
17.555,34.52396621
17.556,37.53774937
17.557,34.55152564
17.558,34.56529502
17.559,34.57905752
17.56,35.59281314
17.561,36.60656188
17.562,34.62030375
17.563,34.63403875
17.564,34.64776689
17.565,36.66148816
17.566,34.67520257
17.567,34.68891013
17.568,34.70261084
17.569,34.7163047
17.57,36.72999171
17.571,34.74367188
17.572,34.75734521
17.573,34.77101171
17.574,36.78467137
17.575,37.79832421
17.576,34.81197022
17.577,37.82560942
17.578,37.83924179
17.579,34.85286735
17.58,35.8664861
17.581,34.88009804
17.582,34.89370317
17.583,34.90730151
17.584,34.92089305
17.585,34.93447779
17.586,37.94805575
17.587,36.96162691
17.588,37.97519129
17.589,34.98874889
17.59,37.00229972
17.591,36.01584377
17.592,35.02938105
17.593,35.04291156
17.594,35.05643531
17.595,35.0699523
17.596,35.08346254
17.597,36.09696602
17.598,35.11046275
17.599,35.12395273
17.6,35.13743597
17.601,35.15091247
17.602,35.16438223
17.603,35.17784526
17.604,36.19130156
17.605,38.20475113
17.606,35.21819398
17.607,37.23163011
17.608,35.24505953
17.609,35.25848223
17.61,35.27189822
17.611,35.28530751
17.612,35.29871009
17.613,35.31210597
17.614,35.32549516
17.615,35.33887765
17.616,35.35225345
17.617,36.36562257
17.618,35.37898501
17.619,35.39234076
17.62,37.40568984
17.621,35.41903225
17.622,35.43236798
17.623,35.44569705
17.624,35.45901946
17.625,35.47233521
17.626,35.4856443
17.627,35.49894674
17.628,35.51224253
17.629,37.52553167
17.63,35.53881417
17.631,35.55209003
17.632,38.56535926
17.633,35.57862185
17.634,37.59187781
17.635,35.60512715
17.636,36.61836986
17.637,35.63160595
17.638,36.64483543
17.639,36.65805829
17.64,36.67127454
17.641,38.68448419
17.642,36.69768724
17.643,35.71088368
17.644,36.72407353
17.645,38.73725678
17.646,35.75043344
17.647,35.76360352
17.648,35.77676702
17.649,35.78992393
17.65,38.80307427
17.651,36.81621803
17.652,37.82935522
17.653,35.84248585
17.654,35.85560991
17.655,35.86872742
17.656,35.88183836
17.657,35.89494275
17.658,35.90804059
17.659,38.92113189
17.66,35.93421664
17.661,37.94729484
17.662,36.96036652
17.663,35.97343165
17.664,35.98649026
17.665,35.99954234
17.666,39.01258789
17.667,39.02562692
17.668,36.03865944
17.669,36.05168544
17.67,36.06470493
17.671,36.07771791
17.672,37.09072439
17.673,36.10372436
17.674,36.11671784
17.675,36.12970482
17.676,36.14268531
17.677,37.15565931
17.678,39.16862682
17.679,37.18158785
17.68,36.19454241
17.681,36.20749049
17.682,36.22043209
17.683,36.23336723
17.684,36.2462959
17.685,36.25921811
17.686,36.27213386
17.687,36.28504315
17.688,38.29794599
17.689,36.31084238
17.69,39.32373232
17.691,36.33661582
17.692,36.34949288
17.693,36.3623635
17.694,36.37522769
17.695,36.38808545
17.696,37.40093678
17.697,36.41378169
17.698,39.42662018
17.699,36.43945224
17.7,36.4522779
17.701,38.46509714
17.702,36.47790998
17.703,36.49071641
17.704,36.50351643
17.705,36.51631006
17.706,37.5290973
17.707,36.54187814
17.708,36.5546526
17.709,36.56742066
17.71,36.58018235
17.711,37.59293766
17.712,36.60568659
17.713,39.61842914
17.714,37.63116533
17.715,39.64389515
17.716,38.65661861
17.717,36.66933571
17.718,38.68204645
17.719,36.69475084
17.72,38.70744888
17.721,36.72014056
17.722,38.73282591
17.723,36.74550491
17.724,36.75817758
17.725,36.77084391
17.726,36.78350391
17.727,36.79615758
17.728,36.80880493
17.729,36.82144595
17.73,36.83408066
17.731,38.84670905
17.732,38.85933112
17.733,36.87194689
17.734,36.88455635
17.735,36.89715951
17.736,36.90975637
17.737,39.92234693
17.738,36.93493119
17.739,36.94750917
17.74,36.96008086
17.741,38.97264626
17.742,39.98520539
17.743,36.99775823
17.744,39.01030481
17.745,37.0228451
17.746,37.03537913
17.747,37.0479069
17.748,38.0604284
17.749,39.07294365
17.75,37.08545263
17.751,37.09795537
17.752,37.11045185
17.753,38.12294209
17.754,37.13542609
17.755,37.14790384
17.756,39.16037536
17.757,37.17284064
17.758,39.18529969
17.759,37.19775252
17.76,37.21019911
17.761,37.22263949
17.762,37.23507365
17.763,38.24750159
17.764,39.25992332
17.765,39.27233884
17.766,39.28474816
17.767,37.29715127
17.768,37.30954818
17.769,37.3219389
17.77,37.33432342
17.771,37.34670175
17.772,37.35907389
17.773,37.37143985
17.774,37.38379963
17.775,39.39615322
17.776,37.40850065
17.777,40.4208419
17.778,40.43317698
17.779,40.4455059
17.78,37.45782865
17.781,40.47014524
17.782,37.48245568
17.783,37.49475996
17.784,38.50705809
17.785,37.51935008
17.786,37.53163592
17.787,37.54391562
17.788,37.55618918
17.789,37.5684566
17.79,37.5807179
17.791,37.59297306
17.792,37.6052221
17.793,37.61746501
17.794,38.62970181
17.795,37.64193249
17.796,40.65415705
17.797,37.6663755
17.798,38.67858785
17.799,37.69079409
17.8,38.70299423
17.801,37.71518827
17.802,37.72737622
17.803,39.73955807
17.804,37.75173383
17.805,37.76390351
17.806,37.7760671
17.807,37.78822462
17.808,37.80037606
17.809,39.81252142
17.81,37.82466071
17.811,40.83679393
17.812,37.84892109
17.813,38.86104219
17.814,38.87315722
17.815,39.8852662
17.816,37.89736913
17.817,37.90946601
17.818,37.92155684
17.819,39.93364163
17.82,40.94572037
17.821,37.95779308
17.822,37.96985975
17.823,38.9819204
17.824,37.99397501
17.825,39.0060236
17.826,39.01806616
17.827,39.0301027
17.828,40.04213323
17.829,38.05415775
17.83,38.06617625
17.831,38.07818874
17.832,39.09019524
17.833,38.10219572
17.834,41.11419021
17.835,38.12617871
17.836,38.13816121
17.837,38.15013772
17.838,41.16210825
17.839,40.17407279
17.84,38.18603135
17.841,41.19798393
17.842,41.20993054
17.843,38.22187118
17.844,41.23380584
17.845,40.24573455
17.846,38.25765728
17.847,39.26957406
17.848,40.28148489
17.849,38.29338975
17.85,38.30528867
17.851,39.31718164
17.852,38.32906866
17.853,38.34094975
17.854,40.35282489
17.855,38.3646941
17.856,38.37655737
17.857,38.38841471
17.858,38.40026613
17.859,38.41211162
17.86,40.42395119
17.861,38.43578485
17.862,40.44761258
17.863,40.45943441
17.864,38.47125032
17.865,38.48306033
17.866,40.49486444
17.867,38.50666264
17.868,38.51845495
17.869,38.53024136
17.87,41.54202188
17.871,38.55379651
17.872,38.56556526
17.873,38.57732812
17.874,38.58908511
17.875,39.60083621
17.876,38.61258145
17.877,41.62432081
17.878,41.6360543
17.879,38.64778193
17.88,38.65950369
17.881,38.6712196
17.882,38.68292965
17.883,41.69463384
17.884,38.70633219
17.885,38.71802469
17.886,40.72971134
17.887,38.74139215
17.888,40.75306712
17.889,39.76473626
17.89,40.77639956
17.891,38.78805703
17.892,38.79970868
17.893,38.8113545
17.894,41.8229945
17.895,38.83462868
17.896,38.84625704
17.897,40.8578796
17.898,38.86949634
17.899,39.88110728
17.9,39.89271241
17.901,38.90431174
17.902,40.91590527
17.903,38.92749301
17.904,38.93907495
17.905,38.95065111
17.906,38.96222148
17.907,38.97378606
17.908,38.98534486
17.909,41.99689789
17.91,39.00844514
17.911,39.01998662
17.912,39.03152233
17.913,39.04305227
17.914,39.05457645
17.915,39.06609487
17.916,41.07760753
17.917,39.08911444
17.918,39.10061559
17.919,39.112111
17.92,39.12360066
17.921,42.13508457
17.922,41.14656275
17.923,39.15803518
17.924,39.16950189
17.925,39.18096286
17.926,42.1924181
17.927,39.20386761
17.928,39.21531141
17.929,39.22674948
17.93,39.23818183
17.931,42.24960847
17.932,41.2610294
17.933,39.27244461
17.934,39.28385413
17.935,40.29525794
17.936,39.30665604
17.937,41.31804845
17.938,39.32943517
17.939,41.34081619
17.94,39.35219153
17.941,42.36356118
17.942,39.37492514
17.943,42.38628343
17.944,39.39763603
17.945,41.40898297
17.946,39.42032423
17.947,39.43165982
17.948,39.44298974
17.949,39.454314
17.95,39.4656326
17.951,39.47694554
17.952,39.48825283
17.953,39.49955446
17.954,40.51085045
17.955,39.52214079
17.956,40.53342548
17.957,39.54470454
17.958,39.55597795
17.959,39.56724574
17.96,39.57850788
17.961,40.5897644
17.962,39.60101529
17.963,39.61226056
17.964,40.62350021
17.965,39.63473424
17.966,40.64596265
17.967,39.65718545
17.968,40.66840264
17.969,41.67961422
17.97,42.6908202
17.971,39.70202057
17.972,39.71321535
17.973,40.72440453
17.974,41.73558812
17.975,39.74676612
17.976,42.75793853
17.977,39.76910536
17.978,39.7802666
17.979,39.79142227
17.98,39.80257235
17.981,39.81371687
17.982,39.82485581
17.983,39.83598919
17.984,40.847117
17.985,41.85823924
17.986,40.86935593
17.987,40.88046706
17.988,39.89157264
17.989,39.90267267
17.99,39.91376714
17.991,39.92485607
17.992,39.93593946
17.993,39.94701731
17.994,39.95808962
17.995,41.96915639
17.996,39.98021764
17.997,39.99127335
17.998,41.00232354
17.999,40.0133682
18,42.02440734
18.001,41.82478478
18.002,39.62615784
18.003,39.42852155
18.004,39.23187098
18.005,39.03620121
18.006,41.84150734
18.007,39.64778451
18.008,38.45502788
18.009,38.26323263
18.01,38.07239396
18.011,37.88250711
18.012,37.69356731
18.013,39.50556986
18.014,39.31851005
18.015,37.13238321
18.016,36.94718467
18.017,39.76290982
18.018,36.57955404
18.019,36.39711276
18.02,36.2155814
18.021,36.03495543
18.022,35.85523034
18.023,35.67640164
18.024,35.49846484
18.025,38.32141551
18.026,35.14524921
18.027,34.96996155
18.028,34.79554814
18.029,37.62200462
18.03,34.44932665
18.031,34.27750992
18.032,34.10655013
18.033,33.936443
18.034,34.76718428
18.035,33.59876975
18.036,35.43119518
18.037,34.2644564
18.038,35.09854923
18.039,32.93346953
18.04,32.76921317
18.041,32.60577603
18.042,32.44315405
18.043,33.28134314
18.044,32.12033927
18.045,34.96013841
18.046,32.80073656
18.047,32.64212972
18.048,33.48431394
18.049,34.32728527
18.05,31.17103978
18.051,31.01557357
18.052,30.86088275
18.053,30.70696346
18.054,31.55381184
18.055,32.40142407
18.056,30.24979633
18.057,33.09892484
18.058,29.94880583
18.059,31.79943554
18.06,30.65081023
18.061,29.5029262
18.062,29.35577974
18.063,29.20936718
18.064,30.06368485
18.065,28.91872912
18.066,28.77449636
18.067,28.63098296
18.068,29.48818533
18.069,28.34609992
18.07,31.20472315
18.071,28.06405151
18.072,30.92408147
18.073,27.78480953
18.074,27.64623222
18.075,29.50834606
18.076,27.37114761
18.077,28.23463344
18.078,29.09880014
18.079,28.96364431
18.08,26.82916257
18.081,27.69535157
18.082,29.56220795
18.083,27.42972838
18.084,29.29790956
18.085,27.16674819
18.086,28.03624099
18.087,28.90638469
18.088,25.77717606
18.089,25.64861186
18.09,26.52068887
18.091,25.39340391
18.092,25.26675378
18.093,25.14073532
18.094,25.01534538
18.095,24.89058082
18.096,24.76643853
18.097,24.6429154
18.098,26.52000835
18.099,24.3977143
18.1,24.27603019
18.101,24.15495299
18.102,24.03447965
18.103,26.91460719
18.104,24.79533259
18.105,23.67665287
18.106,26.55856507
18.107,24.44106624
18.108,26.32415343
18.109,25.20782373
18.11,25.09207423
18.111,22.97690203
18.112,24.86230425
18.113,23.74827803
18.114,22.63482052
18.115,23.52192888
18.116,24.40960029
18.117,24.29783195
18.118,22.18662105
18.119,22.07596481
18.12,21.96586048
18.121,21.85630529
18.122,21.74729651
18.123,24.63883142
18.124,21.5309073
18.125,21.42352145
18.126,21.31667119
18.127,24.21035385
18.128,21.10456677
18.129,20.9993073
18.13,20.89457282
18.131,23.7903607
18.132,21.68666835
18.133,20.58349316
18.134,20.48083256
18.135,23.37868398
18.136,20.27704487
18.137,20.17591269
18.138,20.0752849
18.139,21.975159
18.14,19.87553248
18.141,22.77640285
18.142,19.67776763
18.143,19.57962435
18.144,19.48197057
18.145,19.38480383
18.146,19.28812172
18.147,19.19192181
18.148,19.0962017
18.149,20.000959
18.15,18.90619132
18.151,18.8118963
18.152,21.71807158
18.153,18.6247148
18.154,18.53182365
18.155,18.4393958
18.156,19.34742893
18.157,18.25592074
18.158,18.16486896
18.159,20.0742713
18.16,19.98412549
18.161,17.89442929
18.162,17.80518045
18.163,17.71637674
18.164,17.62801595
18.165,17.54009585
18.166,20.45261426
18.167,19.36556898
18.168,17.27895784
18.169,20.19277868
18.17,18.10702934
18.171,17.02170768
18.172,19.93681156
18.173,17.85233886
18.174,16.76828746
18.175,16.68465528
18.176,16.60144022
18.177,16.51864019
18.178,16.43625313
18.179,16.35427697
18.18,16.27270968
18.181,16.1915492
18.182,16.11079351
18.183,16.03044059
18.184,15.95048843
18.185,17.87093504
18.186,15.79177842
18.187,17.7130166
18.188,17.6346476
18.189,15.55666947
18.19,15.47908026
18.191,15.40187802
18.192,15.32506084
18.193,15.24862678
18.194,17.17257393
18.195,15.09690041
18.196,16.0216043
18.197,17.94668374
18.198,15.87213684
18.199,14.79796175
18.2,17.72415661
18.201,17.65071957
18.202,14.5776488
18.203,16.50494247
18.204,16.43259877
18.205,14.36061589
18.206,14.28899201
18.207,17.21772537
18.208,14.14681417
18.209,14.07625664
18.21,14.00605102
18.211,13.93619554
18.212,13.86668848
18.213,13.79752808
18.214,13.72871262
18.215,13.66024038
18.216,13.59210965
18.217,13.52431872
18.218,15.4568659
18.219,16.3897495
18.22,13.32296785
18.221,16.25651927
18.222,13.1904021
18.223,16.1246147
18.224,16.05915541
18.225,12.9940226
18.226,12.92921464
18.227,12.86472991
18.228,13.80056681
18.229,15.73672371
18.23,13.67319904
18.231,13.60999119
18.232,12.5470986
18.233,12.48451969
18.234,12.42225288
18.235,13.36029664
18.236,12.2986494
18.237,12.23730963
18.238,12.1762758
18.239,12.11554637
18.24,12.05511983
18.241,11.99499467
18.242,11.93516938
18.243,13.87564248
18.244,11.81641246
18.245,14.75747786
18.246,11.69883719
18.247,11.640489
18.248,12.58243182
18.249,11.5246642
18.25,11.4671847
18.251,12.40999187
18.252,11.3530843
18.253,11.29646056
18.254,14.24011923
18.255,14.1840589
18.256,11.12827817
18.257,11.07277565
18.258,11.01754995
18.259,10.96259969
18.26,13.9079235
18.261,10.85352
18.262,10.79938785
18.263,10.74552567
18.264,11.69193214
18.265,10.63860591
18.266,12.58554564
18.267,11.53275001
18.268,10.4802177
18.269,10.4279474
18.27,10.37593779
18.271,10.32418759
18.272,10.27269549
18.273,10.2214602
18.274,10.17048046
18.275,13.11975498
18.276,12.06928249
18.277,10.01906173
18.278,12.96909145
18.279,9.919370401
18.28,9.869897335
18.281,9.820671016
18.282,11.77169022
18.283,11.72295371
18.284,9.674460273
18.285,9.626208701
18.286,9.578197785
18.287,12.53042632
18.288,9.482893125
18.289,9.435596998
18.29,9.388536762
18.291,11.34171124
18.292,9.29511926
18.293,9.248759659
18.294,9.202631278
18.295,9.156732963
18.296,9.111063567
18.297,12.06562195
18.298,9.02040697
18.299,8.975417502
18.3,11.93065242
18.301,10.88611061
18.302,10.84179094
18.303,8.797692328
18.304,9.753813654
18.305,8.710153827
18.306,11.66671175
18.307,8.623486348
18.308,8.58047653
18.309,8.537681225
18.31,11.49509936
18.311,8.452729878
18.312,10.41057171
18.313,8.36862381
18.314,8.326885125
18.315,8.285354612
18.316,8.244031233
18.317,8.202913956
18.318,8.162001752
18.319,10.1212936
18.32,8.080788478
18.321,8.040485377
18.322,8.000383289
18.323,10.96048121
18.324,10.92077815
18.325,7.881273099
18.326,10.84196509
18.327,7.802853122
18.328,8.763936229
18.329,7.725213436
18.33,7.686683773
18.331,7.648346278
18.332,9.610199992
18.333,7.572243961
18.334,7.534477237
18.335,9.496898875
18.336,7.459507935
18.337,7.422303484
18.338,9.385284591
18.339,7.348450331
18.34,7.311799782
18.341,7.275332028
18.342,9.239046158
18.343,7.202941265
18.344,7.167016446
18.345,7.131270802
18.346,8.09570344
18.347,7.060313472
18.348,10.02510001
18.349,6.990062179
18.35,9.955199099
18.351,7.920509898
18.352,7.885993711
18.353,6.851649674
18.354,6.817476929
18.355,8.783474621
18.356,6.7496419
18.357,6.715977921
18.358,6.682481841
18.359,7.649152824
18.36,6.615990036
18.361,8.582992648
18.362,6.550159835
18.363,8.517490777
18.364,7.484984656
18.365,7.45264066
18.366,8.42045798
18.367,9.388435812
18.368,6.356573356
18.369,6.324869814
18.37,8.293324394
18.371,6.261936308
18.372,6.23070477
18.373,6.199629001
18.374,6.168708222
18.375,6.137941661
18.376,6.10732855
18.377,9.076868121
18.378,6.046559615
18.379,8.016402273
18.38,5.986395342
18.381,8.95653807
18.382,5.926829713
18.383,6.897269526
18.384,8.867856772
18.385,8.838590714
18.386,8.809470621
18.387,5.780495766
18.388,5.751665423
18.389,7.722978872
18.39,7.694435396
18.391,5.666034281
18.392,7.637774817
18.393,5.609656298
18.394,8.58167802
18.395,5.553839285
18.396,5.526139396
18.397,6.498577661
18.398,5.47115339
18.399,5.443865899
18.4,6.416714504
18.401,5.389698528
18.402,5.362817294
18.403,8.336070132
18.404,8.309456371
18.405,5.282975347
18.406,5.256626397
18.407,5.230408864
18.408,5.204322091
18.409,5.178365426
18.41,6.152538221
18.411,6.126839829
18.412,5.101269609
18.413,7.07582692
18.414,6.050511128
18.415,5.025321599
18.416,5.000257703
18.417,4.975318813
18.418,4.950504307
18.419,6.925813564
18.42,4.901245966
18.421,4.8768009
18.422,4.852477754
18.423,6.82827592
18.424,4.804194794
18.425,4.780233772
18.426,4.756392257
18.427,4.732669652
18.428,7.709065363
18.429,4.685578802
18.43,4.66220938
18.431,4.638956514
18.432,4.615819621
18.433,7.592798125
18.434,4.569891449
18.435,5.54709902
18.436,4.524420269
18.437,4.501854629
18.438,4.479401535
18.439,7.457060427
18.44,6.434830745
18.441,4.412711935
18.442,4.390703442
18.443,6.368804717
18.444,4.347015213
18.445,4.325334384
18.446,4.303761689
18.447,5.282296588
18.448,4.260938545
18.449,4.239687025
18.45,5.218541498
18.451,4.197501434
18.452,4.176566308
18.453,4.155735597
18.454,7.135008779
18.455,4.114385337
18.456,4.093864754
18.457,4.073446519
18.458,4.05313012
18.459,7.032915049
18.46,7.012800801
18.461,6.992786874
18.462,3.972872766
18.463,3.95305798
18.464,3.933342021
18.465,6.913724396
18.466,6.894204614
18.467,3.874782188
18.468,4.855456631
18.469,3.836227461
18.47,3.817094197
18.471,4.79805636
18.472,3.779113475
18.473,5.760265068
18.474,3.741510667
18.475,3.722849805
18.476,5.704282014
18.477,3.685806831
18.478,3.667423792
18.479,4.64913244
18.48,5.630932316
18.481,4.612822965
18.482,3.594803936
18.483,6.576874776
18.484,3.559035039
18.485,3.541284278
18.486,3.523622049
18.487,5.50604791
18.488,3.488561423
18.489,3.471162151
18.49,3.453849657
18.491,6.43662351
18.492,3.419483279
18.493,3.402428535
18.494,3.385458852
18.495,3.368573805
18.496,4.351772973
18.497,3.335055936
18.498,6.318422275
18.499,4.301871575
18.5,3.285403422
18.501,3.269017404
18.502,3.252713112
18.503,3.236490137
18.504,6.220348075
18.505,3.204286522
18.506,3.188305077
18.507,3.172403339
18.508,3.156580911
18.509,3.140837398
18.51,6.125172406
18.511,3.109585544
18.512,4.094076421
18.513,3.078644651
18.514,3.063289846
18.515,4.048011625
18.516,3.032809603
18.517,3.017683402
18.518,3.002632643
18.519,2.987656951
18.52,4.972755949
18.521,2.957929267
18.522,2.943176533
18.523,2.928497379
18.524,3.913891438
18.525,5.899358343
18.526,2.884897733
18.527,2.870509246
18.528,4.856192521
18.529,2.841947202
18.53,2.827772931
18.531,2.813669355
18.532,2.79963612
18.533,2.785672877
18.534,4.771779275
18.535,2.757954968
18.536,2.744199611
18.537,2.730512858
18.538,3.716894368
18.539,2.703343801
18.54,2.689860818
18.541,3.676445081
18.542,2.663096255
18.543,2.649814007
18.544,4.636598005
18.545,2.623447917
18.546,2.610363416
18.547,5.597344175
18.548,2.584389866
18.549,2.571500168
18.55,2.558674758
18.551,4.545913314
18.552,5.533215518
18.553,2.520581053
18.554,3.508009603
18.555,2.495500853
18.556,2.48305449
18.557,2.470670204
18.558,2.458347685
18.559,2.446086625
18.56,2.433886717
18.561,2.421747657
18.562,2.40966914
18.563,2.397650865
18.564,2.385692531
18.565,2.37379384
18.566,2.361954494
18.567,2.350174197
18.568,5.338452654
18.569,2.326789573
18.57,4.315184661
18.571,2.30363763
18.572,2.292148189
18.573,2.280716052
18.574,5.269340933
18.575,2.258022548
18.576,3.246760614
18.577,4.235554849
18.578,4.224404972
18.579,2.213310706
18.58,3.202271773
18.581,2.191287897
18.582,3.180358803
18.583,5.169484218
18.584,5.15866387
18.585,2.147897489
18.586,2.137184806
18.587,3.126525552
18.588,2.115919462
18.589,2.105366269
18.59,2.094865711
18.591,2.084417525
18.592,3.074021449
18.593,2.063677224
18.594,5.053384591
18.595,2.043143292
18.596,4.032953073
18.597,5.022813677
18.598,2.012724852
18.599,2.002686345
18.6,1.992697905
18.601,1.982759283
18.602,1.972870229
18.603,1.963030498
18.604,1.953239843
18.605,1.943498018
18.606,1.933804781
18.607,1.92415989
18.608,3.914563102
18.609,3.905014179
18.61,1.895512881
18.611,1.886058971
18.612,1.876652213
18.613,2.867292371
18.614,4.857979211
18.615,1.848712501
18.616,1.839492009
18.617,1.830317505
18.618,2.821188758
18.619,1.812105541
18.62,1.803067627
18.621,4.79407479
18.622,4.785126804
18.623,2.776223447
18.624,3.767364496
18.625,3.758549729
18.626,1.749778925
18.627,2.741051867
18.628,1.732368334
18.629,1.723728111
18.63,1.715130981
18.631,1.70657673
18.632,1.698065143
18.633,1.689596008
18.634,1.681169112
18.635,3.672784246
18.636,3.6644412
18.637,2.656139765
18.638,2.647879734
18.639,1.639660899
18.64,1.631483056
18.641,1.623346001
18.642,4.615249529
18.643,1.607193438
18.644,4.599177527
18.645,1.591201596
18.646,1.583265445
18.647,4.575368876
18.648,1.567511691
18.649,1.559693693
18.65,2.551914689
18.651,1.544174482
18.652,1.53647288
18.653,1.528809689
18.654,3.521184719
18.655,4.513597779
18.656,1.506048678
18.657,1.498537229
18.658,3.491063243
18.659,1.483626534
18.66,4.476226916
18.661,4.468864204
18.662,2.461538213
18.663,1.454248761
18.664,1.446995665
18.665,1.439778744
18.666,1.432597817
18.667,3.425452706
18.668,3.418343231
18.669,1.411269215
18.67,1.40423048
18.671,1.397226851
18.672,4.390258153
18.673,1.383324212
18.674,3.376424853
18.675,1.369559906
18.676,4.362729197
18.677,1.355932557
18.678,3.349169815
18.679,4.342440803
18.68,4.335745351
18.681,1.329083294
18.682,1.322454463
18.683,3.315858694
18.684,1.309295821
18.685,1.302765681
18.686,1.29626811
18.687,1.289802946
18.688,1.283370027
18.689,1.276969192
18.69,4.270600282
18.691,4.264263136
18.692,1.257957598
18.693,3.251683508
18.694,1.245440711
18.695,3.239229049
18.696,4.233048368
18.697,2.226898514
18.698,2.220779332
18.699,1.21469067
18.7,4.208632375
18.701,1.202604296
18.702,3.196606282
18.703,4.190638183
18.704,4.18469985
18.705,4.178791135
18.706,1.17291189
18.707,1.167061967
18.708,1.161241222
18.709,1.155449507
18.71,1.149686678
18.711,1.143952592
18.712,1.138247105
18.713,1.132570074
18.714,1.126921357
18.715,4.121300813
18.716,1.115708302
18.717,1.110143684
18.718,1.104606819
18.719,4.099097569
18.72,1.093615797
